sender,timestamp,pID,subject,condition,blockNo,practice,trialNo,img_left,img_right,winner,loser,duration,response,ended_on
trial,2023-08-21T17:39:31.095Z,,1,regular,1.0,False,1.0,ISIC_0026231,ISIC_2379024,ISIC_2379024,ISIC_0026231,7122.844999976158,0,response
trial,2023-08-21T17:39:39.135Z,,1,regular,1.0,False,2.0,ISIC_0014857,ISIC_3207651,ISIC_0014857,ISIC_3207651,6529.663000023844,1,response
trial,2023-08-21T17:39:43.637Z,,1,regular,1.0,False,3.0,ISIC_6526489,ISIC_9312264,ISIC_6526489,ISIC_9312264,2982.02700001192,1,response
trial,2023-08-21T17:39:52.519Z,,1,regular,1.0,False,4.0,ISIC_0011256,ISIC_1975042,ISIC_0011256,ISIC_1975042,7372.48200002384,1,response
trial,2023-08-21T17:39:56.324Z,,1,regular,1.0,False,5.0,ISIC_4640293,ISIC_7776719,ISIC_7776719,ISIC_4640293,2293.6120000119263,0,response
trial,2023-08-21T17:40:00.102Z,,1,regular,1.0,False,6.0,ISIC_0010023,ISIC_0030194,ISIC_0030194,ISIC_0010023,2264.4019999761513,0,response
trial,2023-08-21T17:40:03.774Z,,1,regular,1.0,False,7.0,ISIC_6004197,ISIC_0032718,ISIC_6004197,ISIC_0032718,2161.671999988074,1,response
trial,2023-08-21T17:40:08.323Z,,1,regular,1.0,False,8.0,ISIC_0054941,ISIC_1513720,ISIC_1513720,ISIC_0054941,3037.6179999761516,0,response
trial,2023-08-21T17:40:11.128Z,,1,regular,1.0,False,9.0,ISIC_3652884,ISIC_0033981,ISIC_3652884,ISIC_0033981,1299.753000023848,1,response
trial,2023-08-21T17:40:13.878Z,,1,regular,1.0,False,10.0,ISIC_7875088,ISIC_7961365,ISIC_7961365,ISIC_7875088,1244.4700000119192,0,response
trial,2023-08-21T17:40:18.990Z,,1,regular,1.0,False,11.0,ISIC_5207050,ISIC_0011763,ISIC_5207050,ISIC_0011763,3601.15200001192,1,response
trial,2023-08-21T17:40:25.078Z,,1,regular,1.0,False,12.0,ISIC_0071208,ISIC_2663597,ISIC_2663597,ISIC_0071208,4578.964999988079,0,response
trial,2023-08-21T17:40:28.941Z,,1,regular,1.0,False,13.0,ISIC_6017985,ISIC_1023339,ISIC_6017985,ISIC_1023339,2347.554999999993,1,response
trial,2023-08-21T17:40:31.745Z,,1,regular,1.0,False,14.0,ISIC_0065121,ISIC_0027265,ISIC_0027265,ISIC_0065121,1293.5140000119281,0,response
trial,2023-08-21T17:40:35.438Z,,1,regular,1.0,False,15.0,ISIC_0058909,ISIC_0064298,ISIC_0064298,ISIC_0058909,2181.6100000000006,0,response
trial,2023-08-21T17:40:38.792Z,,1,regular,1.0,False,16.0,ISIC_1814941,ISIC_2833213,ISIC_2833213,ISIC_1814941,1845.2779999880731,0,response
trial,2023-08-21T17:40:42.455Z,,1,regular,1.0,False,17.0,ISIC_2704046,ISIC_0026531,ISIC_2704046,ISIC_0026531,2150.818000011917,1,response
trial,2023-08-21T17:40:46.024Z,,1,regular,1.0,False,18.0,ISIC_2513933,ISIC_5223096,ISIC_5223096,ISIC_2513933,2062.841999976168,0,response
trial,2023-08-21T17:40:50.888Z,,1,regular,1.0,False,19.0,ISIC_0000413,ISIC_0064907,ISIC_0000413,ISIC_0064907,3353.850000000006,1,response
trial,2023-08-21T17:40:54.829Z,,1,regular,1.0,False,20.0,ISIC_9684318,ISIC_0004955,ISIC_0004955,ISIC_9684318,2417.693999976153,0,response
trial,2023-08-21T17:41:01.359Z,,1,regular,1.0,False,21.0,ISIC_0064557,ISIC_0062367,ISIC_0062367,ISIC_0064557,5023.319000011921,0,response
trial,2023-08-21T17:41:04.305Z,,1,regular,1.0,False,22.0,ISIC_0034094,ISIC_7582818,ISIC_7582818,ISIC_0034094,1441.2050000238523,0,response
trial,2023-08-21T17:41:08.031Z,,1,regular,1.0,False,23.0,ISIC_5607702,ISIC_0061829,ISIC_5607702,ISIC_0061829,2210.5649999880698,1,response
trial,2023-08-21T17:41:11.576Z,,1,regular,1.0,False,24.0,ISIC_0032420,ISIC_5926550,ISIC_5926550,ISIC_0032420,2032.140000011917,0,response
trial,2023-08-21T17:41:17.413Z,,1,regular,1.0,False,25.0,ISIC_1154109,ISIC_0000313,ISIC_0000313,ISIC_1154109,4328.8030000238505,0,response
trial,2023-08-21T17:41:20.487Z,,1,regular,1.0,False,26.0,ISIC_4653503,ISIC_9106966,ISIC_9106966,ISIC_4653503,1557.7759999761474,0,response
trial,2023-08-21T17:41:23.543Z,,1,regular,1.0,False,27.0,ISIC_0011369,ISIC_5679004,ISIC_5679004,ISIC_0011369,1541.5269999880693,0,response
trial,2023-08-21T17:41:26.443Z,,1,regular,1.0,False,28.0,ISIC_0034162,ISIC_6003500,ISIC_6003500,ISIC_0034162,1385.0560000238474,0,response
trial,2023-08-21T17:41:29.531Z,,1,regular,1.0,False,29.0,ISIC_0028616,ISIC_0887792,ISIC_0887792,ISIC_0028616,1584.3039999761681,0,response
trial,2023-08-21T17:41:35.598Z,,1,regular,1.0,False,30.0,ISIC_6293107,ISIC_0026692,ISIC_6293107,ISIC_0026692,4562.053000000014,1,response
trial,2023-08-21T17:41:38.530Z,,1,regular,1.0,False,31.0,ISIC_0068015,ISIC_2687641,ISIC_2687641,ISIC_0068015,1415.0139999761595,0,response
trial,2023-08-21T17:41:41.906Z,,1,regular,1.0,False,32.0,ISIC_7967397,ISIC_2337786,ISIC_2337786,ISIC_7967397,1868.690999999992,0,response
trial,2023-08-21T17:41:44.742Z,,1,regular,1.0,False,33.0,ISIC_2930792,ISIC_0527350,ISIC_0527350,ISIC_2930792,1331.8180000119319,0,response
trial,2023-08-21T17:41:47.830Z,,1,regular,1.0,False,34.0,ISIC_5415749,ISIC_2054180,ISIC_2054180,ISIC_5415749,1580.800000023853,0,response
trial,2023-08-21T17:41:55.920Z,,1,regular,1.0,False,35.0,ISIC_0624779,ISIC_0000186,ISIC_0000186,ISIC_0624779,6581.485000023851,0,response
trial,2023-08-21T17:41:59.266Z,,1,regular,1.0,False,36.0,ISIC_4707475,ISIC_0026497,ISIC_4707475,ISIC_0026497,1827.8759999880858,1,response
trial,2023-08-21T17:42:04.860Z,,1,regular,1.0,False,37.0,ISIC_0031293,ISIC_8813283,ISIC_0031293,ISIC_8813283,4082.178000011918,1,response
trial,2023-08-21T17:42:10.154Z,,1,regular,1.0,False,38.0,ISIC_0028082,ISIC_2222091,ISIC_2222091,ISIC_0028082,3782.2929999880726,0,response
trial,2023-08-21T17:42:13.803Z,,1,regular,1.0,False,39.0,ISIC_0031711,ISIC_0010938,ISIC_0031711,ISIC_0010938,2137.4319999761647,1,response
trial,2023-08-21T17:42:17.388Z,,1,regular,1.0,False,40.0,ISIC_7853136,ISIC_7824688,ISIC_7853136,ISIC_7824688,2082.176999999996,1,response
trial,2023-08-21T17:42:20.323Z,,1,regular,1.0,False,41.0,ISIC_0024292,ISIC_8609756,ISIC_8609756,ISIC_0024292,1427.1809999761463,0,response
trial,2023-08-21T17:42:25.414Z,,1,regular,1.0,False,42.0,ISIC_3884221,ISIC_0060696,ISIC_3884221,ISIC_0060696,3578.725999999995,1,response
trial,2023-08-21T17:42:28.644Z,,1,regular,1.0,False,43.0,ISIC_0030704,ISIC_0061566,ISIC_0030704,ISIC_0061566,1715.8969999761612,1,response
trial,2023-08-21T17:42:33.446Z,,1,regular,1.0,False,44.0,ISIC_6446753,ISIC_0032750,ISIC_0032750,ISIC_6446753,3295.296000023838,0,response
trial,2023-08-21T17:42:37.317Z,,1,regular,1.0,False,45.0,ISIC_5547318,ISIC_0064247,ISIC_5547318,ISIC_0064247,2356.635000000009,1,response
trial,2023-08-21T17:42:41.051Z,,1,regular,1.0,False,46.0,ISIC_0016050,ISIC_0025343,ISIC_0016050,ISIC_0025343,2215.757999988069,1,response
trial,2023-08-21T17:42:44.076Z,,1,regular,1.0,False,47.0,ISIC_0029982,ISIC_2031626,ISIC_0029982,ISIC_2031626,1517.295999988069,1,response
trial,2023-08-21T17:42:48.098Z,,1,regular,1.0,False,48.0,ISIC_4957216,ISIC_8082988,ISIC_8082988,ISIC_4957216,2516.393999976164,0,response
trial,2023-08-21T17:42:54.771Z,,1,regular,1.0,False,49.0,ISIC_0058501,ISIC_0025996,ISIC_0025996,ISIC_0058501,5164.563999976148,0,response
trial,2023-08-21T17:43:01.418Z,,1,regular,1.0,False,50.0,ISIC_5644242,ISIC_4529092,ISIC_5644242,ISIC_4529092,5132.373000000021,1,response
trial,2023-08-21T17:43:10.304Z,,1,regular,2.0,False,1.0,ISIC_5931552,ISIC_1305537,ISIC_1305537,ISIC_5931552,1393.583999999973,0,response
trial,2023-08-21T17:43:13.482Z,,1,regular,2.0,False,2.0,ISIC_3481133,ISIC_5230371,ISIC_5230371,ISIC_3481133,1666.106999976153,0,response
trial,2023-08-21T17:43:18.736Z,,1,regular,2.0,False,3.0,ISIC_0072564,ISIC_0011500,ISIC_0072564,ISIC_0011500,3747.052000023832,1,response
trial,2023-08-21T17:43:22.649Z,,1,regular,2.0,False,4.0,ISIC_0070210,ISIC_2514994,ISIC_2514994,ISIC_0070210,2400.302999988082,0,response
trial,2023-08-21T17:43:25.476Z,,1,regular,2.0,False,5.0,ISIC_0257447,ISIC_8773478,ISIC_8773478,ISIC_0257447,1318.939000000013,0,response
trial,2023-08-21T17:43:29.213Z,,1,regular,2.0,False,6.0,ISIC_0028976,ISIC_4874581,ISIC_4874581,ISIC_0028976,2233.546999988088,0,response
trial,2023-08-21T17:43:32.486Z,,1,regular,2.0,False,7.0,ISIC_0026544,ISIC_9727132,ISIC_9727132,ISIC_0026544,1766.8180000238358,0,response
trial,2023-08-21T17:43:35.499Z,,1,regular,2.0,False,8.0,ISIC_8109460,ISIC_7423852,ISIC_8109460,ISIC_7423852,1505.8589999880642,1,response
trial,2023-08-21T17:43:38.322Z,,1,regular,2.0,False,9.0,ISIC_0029740,ISIC_0033501,ISIC_0033501,ISIC_0029740,1307.2329999880749,0,response
trial,2023-08-21T17:43:41.834Z,,1,regular,2.0,False,10.0,ISIC_0011988,ISIC_4529092,ISIC_4529092,ISIC_0011988,1997.0229999999865,0,response
trial,2023-08-21T17:43:44.593Z,,1,regular,2.0,False,11.0,ISIC_0054559,ISIC_1039970,ISIC_1039970,ISIC_0054559,1248.9779999880702,0,response
trial,2023-08-21T17:43:50.125Z,,1,regular,2.0,False,12.0,ISIC_0067953,ISIC_1330008,ISIC_1330008,ISIC_0067953,4025.527000023867,0,response
trial,2023-08-21T17:43:53.245Z,,1,regular,2.0,False,13.0,ISIC_2029418,ISIC_0647224,ISIC_2029418,ISIC_0647224,1585.1100000238512,1,response
trial,2023-08-21T17:43:56.474Z,,1,regular,2.0,False,14.0,ISIC_4074537,ISIC_0059041,ISIC_4074537,ISIC_0059041,1724.357000023825,1,response
trial,2023-08-21T17:43:59.517Z,,1,regular,2.0,False,15.0,ISIC_5388485,ISIC_6192289,ISIC_6192289,ISIC_5388485,1527.4230000119423,0,response
trial,2023-08-21T17:44:05.061Z,,1,regular,2.0,False,16.0,ISIC_3433060,ISIC_0031752,ISIC_3433060,ISIC_0031752,4032.7630000238423,1,response
trial,2023-08-21T17:44:08.343Z,,1,regular,2.0,False,17.0,ISIC_6625102,ISIC_2739449,ISIC_6625102,ISIC_2739449,1770.1820000238367,1,response
trial,2023-08-21T17:44:15.455Z,,1,regular,2.0,False,18.0,ISIC_1023339,ISIC_4966865,ISIC_4966865,ISIC_1023339,5592.303999976139,0,response
trial,2023-08-21T17:44:22.263Z,,1,regular,2.0,False,19.0,ISIC_0026770,ISIC_0024427,ISIC_0024427,ISIC_0026770,5303.271999999997,0,response
trial,2023-08-21T17:44:26.595Z,,1,regular,2.0,False,20.0,ISIC_0031999,ISIC_0024853,ISIC_0031999,ISIC_0024853,2822.4869999761577,1,response
trial,2023-08-21T17:44:29.380Z,,1,regular,2.0,False,21.0,ISIC_0009975,ISIC_1200689,ISIC_1200689,ISIC_0009975,1265.2889999761828,0,response
trial,2023-08-21T17:44:36.855Z,,1,regular,2.0,False,22.0,ISIC_0028239,ISIC_6323420,ISIC_0028239,ISIC_6323420,5968.356000023836,1,response
trial,2023-08-21T17:44:40.087Z,,1,regular,2.0,False,23.0,ISIC_0070588,ISIC_0063151,ISIC_0063151,ISIC_0070588,1718.5250000000237,0,response
trial,2023-08-21T17:44:43.529Z,,1,regular,2.0,False,24.0,ISIC_8630818,ISIC_1745182,ISIC_1745182,ISIC_8630818,1938.2499999880674,0,response
trial,2023-08-21T17:44:47.124Z,,1,regular,2.0,False,25.0,ISIC_0011099,ISIC_0067226,ISIC_0067226,ISIC_0011099,2076.529000011913,0,response
trial,2023-08-21T17:44:54.556Z,,1,regular,2.0,False,26.0,ISIC_0072157,ISIC_0068176,ISIC_0072157,ISIC_0068176,5917.741000011913,1,response
trial,2023-08-21T17:44:58.841Z,,1,regular,2.0,False,27.0,ISIC_0000029,ISIC_1788979,ISIC_1788979,ISIC_0000029,2771.9249999999884,0,response
trial,2023-08-21T17:45:02.026Z,,1,regular,2.0,False,28.0,ISIC_6569060,ISIC_0011128,ISIC_6569060,ISIC_0011128,1663.0239999761689,1,response
trial,2023-08-21T17:45:04.787Z,,1,regular,2.0,False,29.0,ISIC_5821293,ISIC_0065351,ISIC_0065351,ISIC_5821293,1253.2670000119251,0,response
trial,2023-08-21T17:45:08.124Z,,1,regular,2.0,False,30.0,ISIC_1850388,ISIC_6784593,ISIC_1850388,ISIC_6784593,1818.570000000007,1,response
trial,2023-08-21T17:45:12.997Z,,1,regular,2.0,False,31.0,ISIC_0013427,ISIC_0013740,ISIC_0013427,ISIC_0013740,3368.059000011941,1,response
trial,2023-08-21T17:45:16.181Z,,1,regular,2.0,False,32.0,ISIC_0069595,ISIC_3249783,ISIC_3249783,ISIC_0069595,1659.4689999880502,0,response
trial,2023-08-21T17:45:22.574Z,,1,regular,2.0,False,33.0,ISIC_0070731,ISIC_0030754,ISIC_0070731,ISIC_0030754,4879.50499997614,1,response
trial,2023-08-21T17:45:29.396Z,,1,regular,2.0,False,34.0,ISIC_0543351,ISIC_0031324,ISIC_0543351,ISIC_0031324,5306.049000011932,1,response
trial,2023-08-21T17:45:32.215Z,,1,regular,2.0,False,35.0,ISIC_0962787,ISIC_0073115,ISIC_0962787,ISIC_0073115,1311.7340000119293,1,response
trial,2023-08-21T17:45:35.473Z,,1,regular,2.0,False,36.0,ISIC_0055287,ISIC_0000043,ISIC_0055287,ISIC_0000043,1747.1169999761623,1,response
trial,2023-08-21T17:45:39.483Z,,1,regular,2.0,False,37.0,ISIC_9646599,ISIC_7299025,ISIC_9646599,ISIC_7299025,2500.886999976181,1,response
trial,2023-08-21T17:45:43.155Z,,1,regular,2.0,False,38.0,ISIC_1740912,ISIC_2987613,ISIC_1740912,ISIC_2987613,2164.4600000118953,1,response
trial,2023-08-21T17:45:50.187Z,,1,regular,2.0,False,39.0,ISIC_0033265,ISIC_8759726,ISIC_0033265,ISIC_8759726,5523.031999988074,1,response
trial,2023-08-21T17:45:53.519Z,,1,regular,2.0,False,40.0,ISIC_0071768,ISIC_0059892,ISIC_0059892,ISIC_0071768,1825.272999988054,0,response
trial,2023-08-21T17:45:58.517Z,,1,regular,2.0,False,41.0,ISIC_5206218,ISIC_8535451,ISIC_5206218,ISIC_8535451,3483.4629999880563,1,response
trial,2023-08-21T17:46:01.605Z,,1,regular,2.0,False,42.0,ISIC_5714411,ISIC_2011408,ISIC_2011408,ISIC_5714411,1560.8439999999828,0,response
trial,2023-08-21T17:46:04.538Z,,1,regular,2.0,False,43.0,ISIC_0070852,ISIC_8705622,ISIC_8705622,ISIC_0070852,1421.7719999999972,0,response
trial,2023-08-21T17:46:08.039Z,,1,regular,2.0,False,44.0,ISIC_3677945,ISIC_0071875,ISIC_3677945,ISIC_0071875,1982.8269999880577,1,response
trial,2023-08-21T17:46:11.888Z,,1,regular,2.0,False,45.0,ISIC_8779142,ISIC_9094080,ISIC_8779142,ISIC_9094080,2342.1660000238335,1,response
trial,2023-08-21T17:46:16.899Z,,1,regular,2.0,False,46.0,ISIC_2720426,ISIC_8310944,ISIC_8310944,ISIC_2720426,3496.1749999999884,0,response
trial,2023-08-21T17:46:20.724Z,,1,regular,2.0,False,47.0,ISIC_8161933,ISIC_0071931,ISIC_8161933,ISIC_0071931,2311.4400000000014,1,response
trial,2023-08-21T17:46:26.855Z,,1,regular,2.0,False,48.0,ISIC_0030392,ISIC_3386753,ISIC_0030392,ISIC_3386753,4618.14799997618,1,response
trial,2023-08-21T17:46:30.310Z,,1,regular,2.0,False,49.0,ISIC_0010364,ISIC_0055079,ISIC_0010364,ISIC_0055079,1944.256000023859,1,response
trial,2023-08-21T17:46:34.672Z,,1,regular,2.0,False,50.0,ISIC_0027170,ISIC_0009006,ISIC_0009006,ISIC_0027170,2850.047999988077,0,response
trial,2023-08-21T17:48:52.179Z,,1,regular,3.0,False,1.0,ISIC_9412963,ISIC_0032637,ISIC_9412963,ISIC_0032637,2404.577000011923,1,response
trial,2023-08-21T17:48:55.475Z,,1,regular,3.0,False,2.0,ISIC_0226072,ISIC_3826001,ISIC_0226072,ISIC_3826001,1792.7250000238419,1,response
trial,2023-08-21T17:48:59.545Z,,1,regular,3.0,False,3.0,ISIC_6644659,ISIC_8429798,ISIC_6644659,ISIC_8429798,2556.689000000013,1,response
trial,2023-08-21T17:49:04.746Z,,1,regular,3.0,False,4.0,ISIC_0002613,ISIC_2559074,ISIC_0002613,ISIC_2559074,3683.0259999762056,1,response
trial,2023-08-21T17:49:07.579Z,,1,regular,3.0,False,5.0,ISIC_9087221,ISIC_0026770,ISIC_9087221,ISIC_0026770,1322.6480000000447,1,response
trial,2023-08-21T17:49:11.334Z,,1,regular,3.0,False,6.0,ISIC_2750230,ISIC_0026470,ISIC_0026470,ISIC_2750230,2238.311000023852,0,response
trial,2023-08-21T17:49:14.845Z,,1,regular,3.0,False,7.0,ISIC_0024317,ISIC_7899041,ISIC_0024317,ISIC_7899041,1991.8399999761023,1,response
trial,2023-08-21T17:49:18.104Z,,1,regular,3.0,False,8.0,ISIC_4107717,ISIC_0976232,ISIC_4107717,ISIC_0976232,1744.791000011959,1,response
trial,2023-08-21T17:49:20.761Z,,1,regular,3.0,False,9.0,ISIC_0054021,ISIC_7022381,ISIC_7022381,ISIC_0054021,1145.6830000119521,0,response
trial,2023-08-21T17:49:24.124Z,,1,regular,3.0,False,10.0,ISIC_1601784,ISIC_0064141,ISIC_1601784,ISIC_0064141,1853.520999976201,1,response
trial,2023-08-21T17:49:27.179Z,,1,regular,3.0,False,11.0,ISIC_0024459,ISIC_0010308,ISIC_0024459,ISIC_0010308,1534.0859999881359,1,response
trial,2023-08-21T17:49:30.549Z,,1,regular,3.0,False,12.0,ISIC_4236274,ISIC_6334958,ISIC_6334958,ISIC_4236274,1866.0919999761973,0,response
trial,2023-08-21T17:49:33.877Z,,1,regular,3.0,False,13.0,ISIC_0014931,ISIC_1874480,ISIC_1874480,ISIC_0014931,1820.7770000118762,0,response
trial,2023-08-21T17:49:38.838Z,,1,regular,3.0,False,14.0,ISIC_2758999,ISIC_5434055,ISIC_5434055,ISIC_2758999,3439.746999999974,0,response
trial,2023-08-21T17:49:41.622Z,,1,regular,3.0,False,15.0,ISIC_2075372,ISIC_0053810,ISIC_2075372,ISIC_0053810,1265.6520000118762,1,response
trial,2023-08-21T17:49:45.052Z,,1,regular,3.0,False,16.0,ISIC_0069620,ISIC_5324623,ISIC_5324623,ISIC_0069620,1923.7069999880623,0,response
trial,2023-08-21T17:49:48.889Z,,1,regular,3.0,False,17.0,ISIC_0061509,ISIC_0031935,ISIC_0031935,ISIC_0061509,2321.452000000048,0,response
trial,2023-08-21T17:49:53.931Z,,1,regular,3.0,False,18.0,ISIC_0063496,ISIC_0010346,ISIC_0063496,ISIC_0010346,3538.764999976149,1,response
trial,2023-08-21T17:49:57.902Z,,1,regular,3.0,False,19.0,ISIC_0057083,ISIC_0033086,ISIC_0033086,ISIC_0057083,2449.716999988072,0,response
trial,2023-08-21T17:50:02.647Z,,1,regular,3.0,False,20.0,ISIC_0032603,ISIC_2854303,ISIC_0032603,ISIC_2854303,3237.157000011881,1,response
trial,2023-08-21T17:50:05.568Z,,1,regular,3.0,False,21.0,ISIC_0063234,ISIC_0024380,ISIC_0024380,ISIC_0063234,1415.5699999762,0,response
trial,2023-08-21T17:50:08.795Z,,1,regular,3.0,False,22.0,ISIC_9802008,ISIC_0070032,ISIC_9802008,ISIC_0070032,1719.859000000055,1,response
trial,2023-08-21T17:50:15.691Z,,1,regular,3.0,False,23.0,ISIC_0064247,ISIC_6988514,ISIC_6988514,ISIC_0064247,5375.732000023825,0,response
trial,2023-08-21T17:50:18.368Z,,1,regular,3.0,False,24.0,ISIC_0439726,ISIC_0060397,ISIC_0439726,ISIC_0060397,1173.9260000119684,1,response
trial,2023-08-21T17:50:22.310Z,,1,regular,3.0,False,25.0,ISIC_0057009,ISIC_5415749,ISIC_0057009,ISIC_5415749,2427.155000000028,1,response
trial,2023-08-21T17:50:25.433Z,,1,regular,3.0,False,26.0,ISIC_0025238,ISIC_0060508,ISIC_0060508,ISIC_0025238,1609.4769999762066,0,response
trial,2023-08-21T17:50:28.465Z,,1,regular,3.0,False,27.0,ISIC_6384927,ISIC_6952773,ISIC_6952773,ISIC_6384927,1518.7389999999432,0,response
trial,2023-08-21T17:50:31.480Z,,1,regular,3.0,False,28.0,ISIC_0032232,ISIC_5240648,ISIC_5240648,ISIC_0032232,1510.3239999761572,0,response
trial,2023-08-21T17:50:36.057Z,,1,regular,3.0,False,29.0,ISIC_6255113,ISIC_0025996,ISIC_6255113,ISIC_0025996,3065.605000011972,1,response
trial,2023-08-21T17:50:38.988Z,,1,regular,3.0,False,30.0,ISIC_0054480,ISIC_8759207,ISIC_8759207,ISIC_0054480,1420.993999988073,0,response
trial,2023-08-21T17:50:42.588Z,,1,regular,3.0,False,31.0,ISIC_2483825,ISIC_3653492,ISIC_2483825,ISIC_3653492,2081.726999988081,1,response
trial,2023-08-21T17:50:46.438Z,,1,regular,3.0,False,32.0,ISIC_1197584,ISIC_0010671,ISIC_0010671,ISIC_1197584,2341.334999976214,0,response
trial,2023-08-21T17:50:51.058Z,,1,regular,3.0,False,33.0,ISIC_3559222,ISIC_2272218,ISIC_2272218,ISIC_3559222,3104.178000011947,0,response
trial,2023-08-21T17:50:57.145Z,,1,regular,3.0,False,34.0,ISIC_0028919,ISIC_2772217,ISIC_0028919,ISIC_2772217,4581.854999976116,1,response
trial,2023-08-21T17:51:02.675Z,,1,regular,3.0,False,35.0,ISIC_9462738,ISIC_3909039,ISIC_9462738,ISIC_3909039,4016.101000000024,1,response
trial,2023-08-21T17:51:05.765Z,,1,regular,3.0,False,36.0,ISIC_4536407,ISIC_8389650,ISIC_8389650,ISIC_4536407,1578.646999976132,0,response
trial,2023-08-21T17:51:09.144Z,,1,regular,3.0,False,37.0,ISIC_0033485,ISIC_0030663,ISIC_0033485,ISIC_0030663,1868.5940000237897,1,response
trial,2023-08-21T17:51:13.613Z,,1,regular,3.0,False,38.0,ISIC_7168122,ISIC_4705662,ISIC_4705662,ISIC_7168122,2964.682999999961,0,response
trial,2023-08-21T17:51:18.562Z,,1,regular,3.0,False,39.0,ISIC_0031293,ISIC_3942075,ISIC_0031293,ISIC_3942075,3438.261999999988,1,response
trial,2023-08-21T17:51:22.328Z,,1,regular,3.0,False,40.0,ISIC_0025218,ISIC_1910158,ISIC_1910158,ISIC_0025218,2244.1870000239,0,response
trial,2023-08-21T17:51:28.347Z,,1,regular,3.0,False,41.0,ISIC_0482585,ISIC_0327225,ISIC_0327225,ISIC_0482585,4506.053999988129,0,response
trial,2023-08-21T17:51:31.201Z,,1,regular,3.0,False,42.0,ISIC_0071111,ISIC_1615996,ISIC_1615996,ISIC_0071111,1349.146999976132,0,response
trial,2023-08-21T17:51:35.412Z,,1,regular,3.0,False,43.0,ISIC_2874218,ISIC_4141898,ISIC_2874218,ISIC_4141898,2703.8319999880623,1,response
trial,2023-08-21T17:51:39.860Z,,1,regular,3.0,False,44.0,ISIC_4663883,ISIC_8158081,ISIC_8158081,ISIC_4663883,2943.423999999999,0,response
trial,2023-08-21T17:51:42.651Z,,1,regular,3.0,False,45.0,ISIC_0732375,ISIC_0065775,ISIC_0732375,ISIC_0065775,1276.5510000119684,1,response
trial,2023-08-21T17:51:45.388Z,,1,regular,3.0,False,46.0,ISIC_0056119,ISIC_4926788,ISIC_4926788,ISIC_0056119,1224.1820000119042,0,response
trial,2023-08-21T17:51:48.822Z,,1,regular,3.0,False,47.0,ISIC_7129901,ISIC_0897248,ISIC_7129901,ISIC_0897248,1919.943999988027,1,response
trial,2023-08-21T17:51:52.359Z,,1,regular,3.0,False,48.0,ISIC_6119202,ISIC_0030434,ISIC_6119202,ISIC_0030434,2032.9629999761241,1,response
trial,2023-08-21T17:51:55.905Z,,1,regular,3.0,False,49.0,ISIC_0031565,ISIC_2094429,ISIC_2094429,ISIC_0031565,2039.162000011885,0,response
trial,2023-08-21T17:52:01.000Z,,1,regular,3.0,False,50.0,ISIC_0014695,ISIC_0033518,ISIC_0014695,ISIC_0033518,3576.905000023893,1,response
trial,2023-08-21T17:53:27.360Z,,1,regular,4.0,False,1.0,ISIC_0031425,ISIC_3897960,ISIC_0031425,ISIC_3897960,1565.5770000237972,1,response
trial,2023-08-21T17:53:32.455Z,,1,regular,4.0,False,2.0,ISIC_3377082,ISIC_0031553,ISIC_3377082,ISIC_0031553,3587.115000011865,1,response
trial,2023-08-21T17:53:35.956Z,,1,regular,4.0,False,3.0,ISIC_3273370,ISIC_6670242,ISIC_3273370,ISIC_6670242,1995.1820000000298,1,response
trial,2023-08-21T17:53:39.326Z,,1,regular,4.0,False,4.0,ISIC_9895436,ISIC_0065219,ISIC_9895436,ISIC_0065219,1858.2029999999795,1,response
trial,2023-08-21T17:53:42.408Z,,1,regular,4.0,False,5.0,ISIC_1308081,ISIC_0591011,ISIC_0591011,ISIC_1308081,1566.5820000119274,0,response
trial,2023-08-21T17:53:46.639Z,,1,regular,4.0,False,6.0,ISIC_0034294,ISIC_3474609,ISIC_3474609,ISIC_0034294,2725.613999988069,0,response
trial,2023-08-21T17:53:52.297Z,,1,regular,4.0,False,7.0,ISIC_6033222,ISIC_0011256,ISIC_6033222,ISIC_0011256,4142.023999988101,1,response
trial,2023-08-21T17:53:55.351Z,,1,regular,4.0,False,8.0,ISIC_5481211,ISIC_5832901,ISIC_5832901,ISIC_5481211,1533.8059999999823,0,response
trial,2023-08-21T17:54:00.340Z,,1,regular,4.0,False,9.0,ISIC_0806140,ISIC_0034071,ISIC_0806140,ISIC_0034071,3484.960999976145,1,response
trial,2023-08-21T17:54:03.518Z,,1,regular,4.0,False,10.0,ISIC_8355344,ISIC_0067226,ISIC_8355344,ISIC_0067226,1652.8349999999627,1,response
trial,2023-08-21T17:54:08.343Z,,1,regular,4.0,False,11.0,ISIC_2268341,ISIC_0010956,ISIC_0010956,ISIC_2268341,3322.2510000000484,0,response
trial,2023-08-21T17:54:11.410Z,,1,regular,4.0,False,12.0,ISIC_1672821,ISIC_0015045,ISIC_1672821,ISIC_0015045,1563.1850000238046,1,response
trial,2023-08-21T17:54:14.237Z,,1,regular,4.0,False,13.0,ISIC_6323420,ISIC_5832901,ISIC_5832901,ISIC_6323420,1316.7939999761293,0,response
trial,2023-08-21T17:54:17.152Z,,1,regular,4.0,False,14.0,ISIC_0073156,ISIC_0060626,ISIC_0060626,ISIC_0073156,1409.91900002386,0,response
trial,2023-08-21T17:54:21.434Z,,1,regular,4.0,False,15.0,ISIC_7914631,ISIC_0014932,ISIC_7914631,ISIC_0014932,2769.910999976215,1,response
